SHELL11/05/17,08:53:00,0086.15
SHELL11/05/17,08:54:10,0086.15
SHELL11/05/17,08:55:20,0086.15
SHELL11/05/17,08:56:30,0086.15
SHELL11/05/17,08:57:40,0086.15
SHELL11/05/17,08:58:50,0086.15
SHELL11/05/17,09:00:00,0086.15
SHELL11/05/17,09:01:10,0086.15
SHELL11/05/17,09:02:20,0086.15
SHELL11/05/17,09:03:30,0086.15
SHELL11/05/17,09:04:40,0086.15
SHELL11/05/17,09:05:50,0086.15
SHELL11/05/17,09:07:00,0086.15
SHELL11/05/17,09:08:10,0086.15
SHELL11/05/17,09:09:20,0086.15
SHELL11/05/17,09:10:30,0086.15
SHELL11/05/17,09:11:40,0086.15
SHELL11/05/17,09:12:50,0086.15
SHELL11/05/17,09:14:00,0086.15
SHELL11/05/17,09:15:10,0086.15
SHELL11/05/17,09:16:20,0086.15
SHELL11/05/17,09:17:30,0086.15
SHELL11/05/17,09:18:40,0086.15
SHELL11/05/17,09:19:50,0086.15
SHELL11/05/17,09:21:00,0086.15
SHELL11/05/17,09:22:10,0086.15
SHELL11/05/17,09:23:20,0086.15
SHELL11/05/17,09:24:30,0086.15
SHELL11/05/17,09:25:40,0086.15
SHELL11/05/17,09:26:50,0086.15
SHELL11/05/17,09:28:00,0086.15
SHELL11/05/17,09:29:10,0086.15
SHELL11/05/17,09:30:20,0086.15
SHELL11/05/17,09:31:30,0086.15
SHELL11/05/17,09:32:40,0086.15
SHELL11/05/17,09:33:50,0086.15
SHELL11/05/17,09:35:00,0086.15
SHELL11/05/17,09:36:10,0086.15
SHELL11/05/17,09:37:20,0086.15
SHELL11/05/17,09:38:30,0086.15
SHELL11/05/17,09:39:40,0086.15
SHELL11/05/17,09:40:50,0086.15
SHELL11/05/17,09:42:00,0086.20
SHELL11/05/17,09:43:10,0086.15
SHELL11/05/17,09:44:20,0086.20
SHELL11/05/17,09:45:30,0086.20
SHELL11/05/17,09:46:40,0086.20
SHELL11/05/17,09:47:50,0086.20
SHELL11/05/17,09:49:00,0086.20
SHELL11/05/17,09:50:10,0086.15
SHELL11/05/17,09:51:20,0086.00
SHELL11/05/17,09:52:30,0086.10
SHELL11/05/17,09:53:40,0086.10
SHELL11/05/17,09:54:50,0086.05
SHELL11/05/17,09:56:00,0086.00
SHELL11/05/17,09:57:10,0085.95
SHELL11/05/17,09:58:20,0085.90
SHELL11/05/17,09:59:30,0085.85
SHELL11/05/17,10:00:40,0085.80
SHELL11/05/17,10:01:50,0085.75
SHELL11/05/17,10:03:00,0085.70
SHELL11/05/17,10:04:10,0085.65
SHELL11/05/17,10:05:20,0085.60
SHELL11/05/17,10:06:30,0085.60
SHELL11/05/17,10:07:40,0085.55
SHELL11/05/17,10:08:50,0085.50
SHELL11/05/17,10:10:00,0085.40
SHELL11/05/17,10:11:10,0085.40
SHELL11/05/17,10:12:20,0085.35
SHELL11/05/17,10:13:30,0085.30
SHELL11/05/17,10:14:40,0085.25
SHELL11/05/17,10:15:50,0085.20
SHELL11/05/17,10:17:00,0085.15
SHELL11/05/17,10:18:10,0085.10
SHELL11/05/17,10:19:20,0085.05
SHELL11/05/17,10:20:30,0085.00
SHELL11/05/17,10:21:40,0084.95
SHELL11/05/17,10:22:50,0084.90
SHELL11/05/17,10:24:00,0084.85
SHELL11/05/17,10:25:10,0084.80
SHELL11/05/17,10:26:20,0084.75
SHELL11/05/17,10:27:30,0084.70
SHELL11/05/17,10:28:40,0084.65
SHELL11/05/17,10:29:50,0084.60
SHELL11/05/17,10:31:00,0084.55
SHELL11/05/17,10:32:10,0084.50
SHELL11/05/17,10:33:20,0084.45
SHELL11/05/17,10:34:30,0084.40
SHELL11/05/17,10:35:40,0084.35
SHELL11/05/17,10:36:50,0084.30
SHELL11/05/17,10:38:00,0084.25
SHELL11/05/17,10:39:10,0084.20
SHELL11/05/17,10:40:20,0084.15
SHELL11/05/17,10:41:30,0084.10
SHELL11/05/17,10:42:40,0084.05
SHELL11/05/17,10:43:50,0084.00
