SHELL12/05/17,09:55:00,0095.00
SHELL12/05/17,09:56:10,0095.00
SHELL12/05/17,09:57:20,0095.00
SHELL12/05/17,09:58:30,0095.00
SHELL12/05/17,09:59:40,0094.95
SHELL12/05/17,10:00:50,0094.95
SHELL12/05/17,10:02:00,0094.90
SHELL12/05/17,10:03:10,0094.85
SHELL12/05/17,10:04:20,0094.85
SHELL12/05/17,10:05:30,0094.80
SHELL12/05/17,10:06:40,0094.80
SHELL12/05/17,10:07:50,0094.75
SHELL12/05/17,10:09:00,0094.70
SHELL12/05/17,10:10:10,0094.70
SHELL12/05/17,10:11:20,0094.65
SHELL12/05/17,10:12:30,0094.65
SHELL12/05/17,10:13:40,0094.60
SHELL12/05/17,10:14:50,0094.55
SHELL12/05/17,10:16:00,0094.55
SHELL12/05/17,10:17:10,0094.50
SHELL12/05/17,10:18:20,0094.45
SHELL12/05/17,10:19:30,0094.45
SHELL12/05/17,10:20:40,0094.40
SHELL12/05/17,10:21:50,0094.35
SHELL12/05/17,10:23:00,0094.35
SHELL12/05/17,10:24:10,0094.30
SHELL12/05/17,10:25:20,0094.30
SHELL12/05/17,10:26:30,0094.25
SHELL12/05/17,10:27:40,0094.25
SHELL12/05/17,10:28:50,0094.20
SHELL12/05/17,10:30:00,0094.20
SHELL12/05/17,10:31:10,0094.20
SHELL12/05/17,10:32:20,0094.20
SHELL12/05/17,10:33:30,0094.20
SHELL12/05/17,10:34:40,0094.20
SHELL12/05/17,10:35:50,0094.20
SHELL12/05/17,10:37:00,0094.20
SHELL12/05/17,10:38:10,0094.20
SHELL12/05/17,10:39:20,0094.20
SHELL12/05/17,10:40:30,0094.20
SHELL12/05/17,10:41:40,0094.15
SHELL12/05/17,10:42:50,0094.20
SHELL12/05/17,10:44:00,0094.20
SHELL12/05/17,10:45:10,0094.20
SHELL12/05/17,10:46:20,0094.15
SHELL12/05/17,10:47:30,0094.15
SHELL12/05/17,10:48:40,0094.10
SHELL12/05/17,10:49:50,0094.10
SHELL12/05/17,10:51:00,0094.05
SHELL12/05/17,10:52:10,0094.00
SHELL12/05/17,10:53:20,0094.00
SHELL12/05/17,10:54:30,0093.95
SHELL12/05/17,10:55:40,0093.95
SHELL12/05/17,10:56:50,0093.90
SHELL12/05/17,10:58:00,0093.90
SHELL12/05/17,10:59:10,0093.85
SHELL12/05/17,11:00:20,0093.85
SHELL12/05/17,11:01:30,0093.80
SHELL12/05/17,11:02:40,0093.80
SHELL12/05/17,11:03:50,0093.75
SHELL12/05/17,11:05:00,0093.70
SHELL12/05/17,11:06:10,0093.70
SHELL12/05/17,11:07:20,0093.65
SHELL12/05/17,11:08:30,0093.65
SHELL12/05/17,11:09:40,0093.60
SHELL12/05/17,11:10:50,0093.60
SHELL12/05/17,11:12:00,0093.55
SHELL12/05/17,11:13:10,0093.55
SHELL12/05/17,11:14:20,0093.50
SHELL12/05/17,11:15:30,0093.45
SHELL12/05/17,11:16:40,0093.45
SHELL12/05/17,11:17:50,0093.45
SHELL12/05/17,11:19:00,0093.45
SHELL12/05/17,11:20:10,0093.45
SHELL12/05/17,11:21:20,0093.45
SHELL12/05/17,11:22:30,0093.45
SHELL12/05/17,11:23:40,0093.45
SHELL12/05/17,11:24:50,0093.45
SHELL12/05/17,11:26:00,0093.45
SHELL12/05/17,11:27:10,0093.45
SHELL12/05/17,11:28:20,0093.45
SHELL12/05/17,11:29:30,0093.45
SHELL12/05/17,11:30:40,0093.45
SHELL12/05/17,11:31:50,0093.45
SHELL12/05/17,11:33:00,0093.45
SHELL12/05/17,11:34:10,0093.45
