time	FN	GP	GA	ST	ET	EP	EH	WX	WY	WZ	WC	Area	Amplitude	Position	width	base0	base1	base2	Area error	Amplitude error	Position error	width error	base0 error	base1 error	base2 error	chi/m	residual noise	
        2457882.186689816	        83.00000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.8500000000000	        762.3000000000000	        8399.457082620098	      -0.8100001000000000	        1.927750000000000	     -0.03150000000000000	        339.1270000000000	   1.123584254360621E-006	     0.005113600149617177	       0.1018693698395906	       0.1154029364297744	      0.04681606973211670	     -0.02024478406933708	     -0.03282912081499895	   1.168801099768384E-008	   3.633960587113846E-005	    0.0001459303142228356	    0.0003803648255212566	   2.683332976671236E-005	   1.607540763417317E-005	    0.0001085339651675504	        28.09614679242703	    0.0004063643697641346	
        2457882.186724538	        90.00000000000000	        5.000000000000000	        8.550000000000001	        20.00000000000000	        286.8500000000000	        762.4425000000000	        8397.874046207127	       -2.537000000000000	        2.041000000000000	      -0.2400000000000000	        338.9510000000000	  -2.098141466455991E-006	     0.004002022334969389	       0.1002719306590450	       0.1047486945318796	      0.04761609242217910	     -0.02088175410769491	     -0.03465405490643255	  -2.140073318151633E-008	   2.761162167088582E-005	    0.0001398265187785514	    0.0003457162756783766	   2.373317109475614E-005	   1.552234776456740E-005	    0.0001008218098067589	        31.04075097659432	    0.0004271282875808133	
        2457882.186770834	        97.00000000000000	        5.000000000000000	        8.550000000000001	        20.00000000000000	        286.8500000000000	        762.3000000000000	        8415.142526536027	       -2.316500000000000	        1.706750000000000	       0.2530000000000000	        338.8140000000000	  -6.475067016157521E-007	     0.004506778298017659	       0.1022269381242892	       0.1100930968304937	      0.05094611280861722	     -0.02163293066331018	     -0.03746332369292005	  -6.163729619913927E-009	   2.911852251637224E-005	    0.0001330236937227655	    0.0003366783906841891	   2.503709820801459E-005	   1.582907185815780E-005	    0.0001039667674425237	        36.47826876944799	    0.0004630299985670284	
        2457882.186805556	        104.0000000000000	        5.000000000000000	        8.550000000000001	        20.20000000000000	        286.8500000000000	        762.1567500000000	        8432.426423878511	       -2.709750000000000	        1.738250000000000	      -0.2822500000000000	        338.7600000000000	  -4.163290410725640E-007	     0.004577113398202369	       0.1022646410894659	       0.1110808256486569	      0.04255402934674455	     -0.01872393576407075	     -0.03302546197278157	  -4.816599434305449E-009	   3.604187960914477E-005	    0.0001611087553690145	    0.0004104263494222793	   2.541201790049681E-005	   1.581776383846939E-005	    0.0001051855154250435	        28.65194089717321	    0.0004103639393530503	
        2457882.186840278	        111.0000000000000	        5.000000000000000	        8.550000000000001	        20.20000000000000	        286.8500000000000	        762.4425000000000	        8429.239460062647	       -2.781000000000000	        1.116000000000000	     -0.04650000000000000	        338.5860000000000	   3.671002230531097E-007	     0.004845607340839223	       0.1023343909223434	       0.1135031606957949	      0.04951289664032570	     -0.02340942620800584	     -0.03586032009956932	   3.663065760428884E-009	   3.298176624139130E-005	    0.0001394337068620972	    0.0003600152020942128	   2.627184844018157E-005	   1.585165806438620E-005	    0.0001073711910339846	        36.54444355316747	    0.0004634499093507555	
        2457882.186886575	        118.0000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.8500000000000	        762.3000000000000	        8415.142526536027	       -1.269250000000000	        1.834250000000000	      -0.1542500000000000	        338.9750000000000	  -1.189432419582746E-006	     0.004311645385227074	       0.1015621544985106	       0.1084075997740985	      0.04675919368081447	     -0.01955579445193878	     -0.03528210151999780	  -1.238516635138135E-008	   3.043251434889082E-005	    0.0001448013178733896	    0.0003636484765768926	   2.455070714444470E-005	   1.573753237678581E-005	    0.0001028263666131204	        32.69258450708114	    0.0004383456205442553	
        2457882.186921297	        125.0000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        287.0500000000000	        762.3000000000000	        8526.211672964100	       -3.660000000000000	        2.271250000000000	       0.2380000000000000	        338.6810000000000	   1.800872159443754E-006	     0.005304946928040870	       0.1023586940973311	       0.1180135674900845	      0.04749085056950666	     -0.02203280956869857	     -0.03683796495086378	   1.883591121597373E-008	   3.796403451815056E-005	    0.0001478328885095040	    0.0003897966252974193	   2.753909825557407E-005	   1.601771989191959E-005	    0.0001108580752196560	        40.50298401306984	    0.0004879053270410271	
        2457882.186956019	        132.0000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.8500000000000	        762.3000000000000	        8430.828458427213	       -2.717500000000000	        1.535250000000000	      -0.2785000000000000	        338.8540000000000	   7.294829147433290E-007	     0.004982066332242948	       0.1011414771494875	       0.1142531451023219	      0.04267264839617018	     -0.01974064749626155	     -0.03362238097017475	   8.355642228232266E-009	   3.893148086881543E-005	    0.0001604921741048684	    0.0004158671200236325	   2.650068681144843E-005	   1.583136334529699E-005	    0.0001084006227377843	        32.44412124940924	    0.0004366767514884045	
        2457882.187002315	        139.0000000000000	        5.000000000000000	        8.550000000000001	        20.00000000000000	        287.2500000000000	        762.4425000000000	        8669.158805403402	       -2.095750000000000	        1.112000000000000	       0.6212500000000000	        338.9410000000000	  -2.247461905702876E-007	     0.004638363819253763	       0.1018830890328238	       0.1118052273297037	      0.05106983202979939	     -0.02291442624335585	     -0.03923310648283535	  -2.175237785604949E-009	   3.057531605161223E-005	    0.0001348658120929668	    0.0003451214031077375	   2.566590534474399E-005	   1.580841234748754E-005	    0.0001059153238192466	        43.63054922634679	    0.0005063927770076414	
        2457882.187037038	        146.0000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.7500000000000	        762.4425000000000	        8374.095310292778	       -2.609750000000000	        1.370500000000000	     -0.01425000000000000	        338.9600000000000	   1.705421585597236E-006	     0.005291156319355723	       0.1014693982836682	       0.1173641194148413	      0.05888409604492566	     -0.02687076906235836	     -0.04643615037879999	   1.423358121130599E-008	   3.019363975476704E-005	    0.0001178093658511374	    0.0003097993479642624	   2.738415206535121E-005	   1.598051316625657E-005	    0.0001106183397353745	        64.79646725033449	    0.0006171172969480702	
        2457882.187071760	        153.0000000000000	        5.000000000000000	        8.550000000000001	        20.20000000000000	        286.6500000000000	        762.3000000000000	        8320.839897505784	       -4.153750000000000	        1.468250000000000	      -0.5612500000000000	        338.6470000000000	   4.068163415855547E-007	     0.004870265985461504	      0.09990964037287317	       0.1133611091986321	      0.04897230928277276	     -0.02341752513366499	     -0.03537662276880613	   4.088302404709222E-009	   3.339214884163899E-005	    0.0001397939034282816	    0.0003619817785312878	   2.642667162927998E-005	   1.574655312507208E-005	    0.0001081455515671881	        36.50171083635078	    0.0004631788339931558	
        2457882.187118056	        160.0000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.8500000000000	        762.4425000000000	        8429.239460062647	       -2.748500000000000	       0.7985001000000001	      0.02200000000000000	        338.9930000000000	   2.724689033257972E-006	     0.005640685503376828	       0.1018527703002556	       0.1196779574478930	      0.05086843310955662	     -0.02467604666114467	     -0.04122049674064148	   2.616208779372988E-008	   3.709255303364416E-005	    0.0001362872867162165	    0.0003621415912528013	   2.820371589920752E-005	   1.598192944107371E-005	    0.0001130163418440830	        48.09922680393745	    0.0005316930076634227	
        2457882.187152778	        167.0000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.8500000000000	        762.4425000000000	        8444.922898699015	       -1.578500000000000	        1.617250000000000	     -0.02625000000000000	        339.0050000000000	   1.109626588780542E-006	     0.005089119420532201	      0.09912370153545660	       0.1158125693530865	      0.04558446260224225	     -0.02246531407750866	     -0.03367441107081474	   1.211579978533294E-008	   3.798472671304211E-005	    0.0001524457878950458	    0.0004001206854384455	   2.722216442709315E-005	   1.574358374458916E-005	    0.0001104990002906688	        32.12673004235409	    0.0004345356000377432	
        2457882.187187501	        174.0000000000000	        5.000000000000000	        8.550000000000001	        20.30000000000000	        286.8500000000000	        762.1567500000000	        8432.426423878511	      -0.8225001000000000	        1.620750000000000	       0.5082500000000000	        338.7400000000000	  -7.723764264579808E-007	     0.004459642860223358	      0.09869152659944319	       0.1097712642582144	      0.05195718562056453	     -0.02290024164535084	     -0.03879629295577735	  -7.320595795912772E-009	   2.875781279820150E-005	    0.0001306538465140743	    0.0003325585339782280	   2.529360641232545E-005	   1.565755378939221E-005	    0.0001052270356161824	        38.83627125520012	    0.0004777613268848586	
        2457882.187233797	        181.0000000000000	        5.000000000000000	        8.550000000000001	        20.00000000000000	        286.8500000000000	        762.3000000000000	        8430.828458427213	       -2.397500000000000	        1.086000000000000	      -0.2482500000000000	        339.0370000000000	   1.749592491145660E-006	     0.005301419530427017	       0.1010989387550945	       0.1175789310484686	      0.04790552659174447	     -0.02296716129457479	     -0.03610809945690608	   1.808309307668817E-008	   3.749035895451945E-005	    0.0001454787805851161	    0.0003837593183949577	   2.759389646468376E-005	   1.592146373783203E-005	    0.0001111773037508546	        37.93133931452917	    0.0004721621166988279	
        2457882.187268519	        188.0000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.8500000000000	        762.4425000000000	        8444.922898699015	       -3.554750000000000	        1.006250000000000	       0.6532500000000000	        338.6590000000000	   1.166688132238247E-006	     0.005116213777429559	       0.1023044294279144	       0.1157909404314886	      0.05161524230444026	     -0.02502148584032274	     -0.03866582547858782	   1.115230067020987E-008	   3.341109407141981E-005	    0.0001343555051090175	    0.0003506734930545812	   2.698254052583604E-005	   1.588518783919714E-005	    0.0001094277376985012	        43.67757130126201	    0.0005066654326922430	
        2457882.187303241	        195.0000000000000	        5.000000000000000	        8.550000000000001	        20.20000000000000	        286.8500000000000	        762.3000000000000	        8462.201786226431	       -2.091000000000000	        1.690250000000000	      -0.3135000000000000	        338.9790000000000	   4.190722757600153E-006	     0.006082581135570425	       0.1029861015291183	       0.1237700258371707	      0.04916721819517651	     -0.02391087531827807	     -0.03987708510962998	   4.199515858713566E-008	   4.185291888121448E-005	    0.0001436798597553522	    0.0003886625893059189	   2.940412874311847E-005	   1.617147343460405E-005	    0.0001159529132048773	        47.96991002523701	    0.0005309776992553129	
        2457882.187349537	        202.0000000000000	        5.000000000000000	        8.550000000000001	        20.00000000000000	        287.1500000000000	        762.4425000000000	        8612.609690595975	       -1.904500000000000	      -0.3507500000000000	      0.05325000000000000	        338.9920000000000	   1.783209828382926E-006	     0.005309824681330546	       0.1019822199531439	       0.1177286886244372	      0.04739040628743508	     -0.02254934937314878	     -0.03619085404579079	   1.863896049098969E-008	   3.797652360545690E-005	    0.0001474077687547243	    0.0003885463024655757	   2.755976312429623E-005	   1.596695743417283E-005	    0.0001109854855081751	        37.16581113319930	    0.0004673732828765235	
        2457882.187384260	        209.0000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.7500000000000	        762.3000000000000	        8391.256772208035	       -2.066250000000000	        1.715000000000000	       0.3610000000000000	        339.0840000000000	   1.772169601298049E-006	     0.005282003120897862	      0.09990468910388034	       0.1182379071019460	      0.03525241684459707	     -0.01792449200969451	     -0.02396060446536253	   2.542746331995356E-008	   5.192400949795679E-005	    0.0002009241188117826	    0.0005341808564597769	   2.801269189439837E-005	   1.584260602486062E-005	    0.0001122106328031293	        20.06760333627721	    0.0003434314172967948	
        2457882.187418982	        216.0000000000000	        5.000000000000000	        8.550000000000001	        20.20000000000000	        286.7500000000000	        762.3000000000000	        8391.256772208035	       -4.479000000000000	        1.872250000000000	      -0.6450000000000000	        338.5690000000000	   2.281425716340907E-006	     0.005486665742049026	       0.1013647714250361	       0.1187515152108636	      0.05199112424165164	     -0.02402617412945335	     -0.04098406603764843	   2.150123426486601E-008	   3.539639731383246E-005	    0.0001333188334332486	    0.0003530629000407618	   2.787662553821323E-005	   1.601988450641770E-005	    0.0001119523450521932	        46.82934378517813	    0.0005246275255031185	
        2457882.187465278	        223.0000000000000	        5.000000000000000	        8.550000000000001	        20.00000000000000	        286.8500000000000	        762.1567500000000	        8448.115841853882	       -2.743000000000000	        1.371750000000000	       0.2482500000000000	        338.7020000000000	   2.129243099406011E-006	     0.005416810291021506	       0.1023863309510888	       0.1187924806617565	      0.04602897868334400	     -0.02108503015461134	     -0.03590282505017989	   2.290681151162618E-008	   3.990131727754068E-005	    0.0001522607798373248	    0.0004029432429959051	   2.778737080771215E-005	   1.607525658029686E-005	    0.0001114800682847087	        33.59344741515092	    0.0004443440862360995	
        2457882.187500001	        230.0000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.7500000000000	        762.4425000000000	        8405.255759468439	       -3.113000000000000	        1.708750000000000	      0.07850000000000000	        338.8570000000000	   4.263110682515582E-007	     0.004876759413273100	       0.1015841098658830	       0.1134222410213349	      0.05419228000108581	     -0.02435341659777047	     -0.04112197966686147	   3.849535073900976E-009	   3.003326657464496E-005	    0.0001262036837655907	    0.0003256835923612757	   2.622492978345524E-005	   1.587912059514762E-005	    0.0001073878308624550	        44.22647411342690	    0.0005098393009995169	
        2457882.187534723	        237.0000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.7500000000000	        762.4425000000000	        8389.675294156796	       -4.015500000000000	       0.9577500000000000	      -0.1422500000000000	        338.6370000000000	   1.349311229498111E-006	     0.005185266541454254	       0.1015062280359825	       0.1161173984289461	      0.04977811281885305	     -0.02210869247015765	     -0.03721816372065878	   1.323250101189640E-008	   3.474608694540278E-005	    0.0001379172464387356	    0.0003606525284538191	   2.704010338774943E-005	   1.601178881117451E-005	    0.0001094324213792294	        40.63094972411128	    0.0004886755740349894	
        2457882.187581019	        244.0000000000000	        5.000000000000000	        8.550000000000001	        20.20000000000000	        286.8500000000000	        762.3000000000000	        8462.201786226431	       -2.341000000000000	        1.652250000000000	       0.3782500000000000	        338.9140000000000	   9.066139821194774E-008	     0.004758147260375396	       0.1003963332117872	       0.1125072815607717	      0.04732086006422608	     -0.02156050240550771	     -0.03309571729476516	   9.356528016005805E-010	   3.340974757526166E-005	    0.0001443021399431697	    0.0003711291374267364	   2.597136007867132E-005	   1.578922833033047E-005	    0.0001066646882154192	        30.23296538761941	    0.0004215337127607696	
        2457882.187615742	        251.0000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.7500000000000	        762.4425000000000	        8405.255759468439	       -2.733750000000000	        1.727000000000000	       0.3060000000000000	        338.8070000000000	   2.712698150581756E-007	     0.004806046486371459	      0.09955580292901900	       0.1133796331719972	      0.04959899966681587	     -0.02253854035959479	     -0.03644172642772849	   2.714980603779238E-009	   3.282530571877120E-005	    0.0001390911154524370	    0.0003603672149360194	   2.635291605003167E-005	   1.579370206062089E-005	    0.0001079058022092609	        32.58343516036433	    0.0004376134403816900	
        2457882.187650464	        2.000000000000000	        5.000000000000000	        8.550000000000001	        20.20000000000000	        286.8500000000000	        762.3000000000000	        8446.514878316422	       -3.762500000000000	        1.156250000000000	       0.5055000000000000	        338.8870000000000	   1.554054275833435E-006	     0.005226415584106866	       0.1012996116627213	       0.1172814536182216	      0.03675626404115589	     -0.01729332162685922	     -0.02672465295003947	   2.105262454441603E-008	   4.844765795616323E-005	    0.0001903468670107971	    0.0005016288064694669	   2.747914068338813E-005	   1.596462634427679E-005	    0.0001106407570225089	        19.22502460842090	    0.0003361442201906435	
        2457882.187696760	        9.000000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.7500000000000	        762.4425000000000	        8405.255759468439	       -2.618000000000000	        1.872250000000000	      -0.3025000000000000	        338.8430000000000	   4.229545678706559E-007	     0.004860549494821030	      0.09903058660974752	       0.1137638685273756	      0.03344393334649287	     -0.01520113868975699	     -0.02574098403038646	   6.262697902317926E-009	   4.911831473471999E-005	    0.0002060629454256736	    0.0005348626696557202	   2.646674478571797E-005	   1.576642738959665E-005	    0.0001084506183970662	        16.12831234228867	    0.0003078837212347107	
        2457882.187731482	        16.00000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.8500000000000	        762.4425000000000	        8444.922898699015	       -4.018500000000000	       0.5750000000000000	     -0.07174999999999999	        338.7670000000000	   1.334576005549552E-006	     0.005169665328248763	      0.09988597919509361	       0.1163166075294791	      0.04492530176706812	     -0.02086657277936818	     -0.03351791482004841	   1.467127454591668E-008	   3.886156354831189E-005	    0.0001539251963660900	    0.0004043142180590251	   2.726791412132619E-005	   1.588639031668926E-005	    0.0001103700333334400	        29.32444719816787	    0.0004151519569996487	
        2457882.187766204	        23.00000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.8500000000000	        762.4425000000000	        8444.922898699015	       -3.091500000000000	        1.733500000000000	      -0.1507500000000000	        339.1070000000000	   1.023838273673597E-006	     0.005069142336788624	       0.1014559849880684	       0.1153711506821540	      0.04244114726396280	     -0.01918206381379323	     -0.03179600383477618	   1.185856287482836E-008	   4.010631957777478E-005	    0.0001624393882077972	    0.0004234815772523726	   2.682904984759109E-005	   1.594868729056700E-005	    0.0001089421500245248	        26.73502325229763	    0.0003963988888956621	
        2457882.187812501	        30.00000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.7500000000000	        762.3000000000000	        8375.673827078383	       -3.337250000000000	        2.231500000000000	      -0.5080000000000000	        338.5470000000000	  -8.903912795084648E-007	     0.004434289864943689	       0.1009565044908645	       0.1089869555710454	      0.04497364555997433	     -0.01963407632618369	     -0.03276490881760014	  -9.563201829660701E-009	   3.230902284413353E-005	    0.0001492579407755482	    0.0003764705029051634	   2.486549105629313E-005	   1.571560332520663E-005	    0.0001037273848605709	        28.38685602457085	    0.0004084611147182198	
        2457882.187847223	        37.00000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.8500000000000	        762.3000000000000	        8430.828458427213	       -1.145000000000000	        1.303000000000000	       0.4347500000000000	        339.0260000000000	   2.610247255323951E-006	     0.005577909794012319	       0.1038652651525612	       0.1199363954367659	      0.04069557277361901	     -0.01890448822532031	     -0.03070145625497833	   3.162492349033695E-008	   4.629823534393531E-005	    0.0001723211377637425	    0.0004576049839135913	   2.809690611232695E-005	   1.618121763144506E-005	    0.0001119613808142618	        28.17129955722393	    0.0004069073317483179	
        2457882.187881945	        44.00000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        287.2500000000000	        762.4425000000000	        8669.158805403402	       -1.515250000000000	        1.934000000000000	      -0.6165000000000001	        339.0940000000000	   3.582098501369051E-006	     0.005874713972774511	       0.1027548041304630	       0.1226532403150061	      0.04272145390803640	     -0.02105699043757393	     -0.03058253809669590	   4.181802462708203E-008	   4.709849265399022E-005	    0.0001661510226023407	    0.0004485446599082531	   2.918301757077324E-005	   1.616621504269977E-005	    0.0001148836588857277	        30.73741133497827	    0.0004250359776079573	
        2457882.187916667	        51.00000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.7500000000000	        762.4425000000000	        8420.836706250031	       -2.643000000000000	       0.7112500000000001	      -0.3077500000000000	        338.9350000000000	  -7.327043215838070E-007	     0.004481635200958766	       0.1005111178080584	       0.1097022143464184	      0.04487311543077707	     -0.02084397590781142	     -0.03265182973573159	  -7.949890909123605E-009	   3.300007352331521E-005	    0.0001509506090612850	    0.0003824950582680442	   2.513207194245006E-005	   1.563909886641804E-005	    0.0001046361014443475	        31.32121229077272	    0.0004290532699346931	
        2457882.187962964	        58.00000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        287.1500000000000	        762.3000000000000	        8662.238259143132	       -2.723750000000000	        1.338750000000000	       0.3585000000000000	        338.7930000000000	   2.289000723664028E-006	     0.005486151126903227	       0.1014705913983401	       0.1188359055124458	      0.04181223764437710	     -0.02054225191963871	     -0.03168633766862899	   2.701852182039935E-008	   4.435119455049495E-005	    0.0001666193410079038	    0.0004420009325946675	   2.803075587022196E-005	   1.594817726160329E-005	    0.0001123605697657451	        27.73155451623013	    0.0004037189862051689	
        2457882.187997686	        65.00000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        287.0500000000000	        762.4425000000000	        8588.174344481789	       -1.980750000000000	       0.5030000000000000	       0.3417500000000000	        338.9100000000000	   2.067225415821599E-006	     0.005413897149412614	       0.1021653618149818	       0.1182486799760337	      0.05145324638583147	     -0.02474611314381134	     -0.03968707022834830	   1.975500593916802E-008	   3.539762150819503E-005	    0.0001351856121760421	    0.0003568747139306223	   2.771698583155499E-005	   1.597264736857944E-005	    0.0001114529528222551	        49.41074443507173	    0.0005388931719029422	
        2457882.188032408	        72.00000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.7500000000000	        762.3000000000000	        8422.424107379396	       -2.586250000000000	        1.286500000000000	     -0.02375000000000000	        338.9620000000000	   4.111356510324853E-006	     0.006070392486769210	       0.1044106536087836	       0.1233249276300370	      0.03404170973167965	     -0.01716954998500696	     -0.02570252188329505	   5.933150450794960E-008	   6.015140537477952E-005	    0.0002067820217348023	    0.0005576931934411402	   2.932441385355696E-005	   1.619969762971668E-005	    0.0001153212292054286	        21.33505333751714	    0.0003541105294981784	
        2457882.188078704	        79.00000000000000	        5.000000000000000	        8.550000000000001	        20.10000000000000	        286.7500000000000	        762.4425000000000	        8436.418134523885	       -2.533500000000000	       0.1480000000000000	      0.01700000000000000	        339.0350000000000	   1.647698785569593E-006	     0.005240499677576042	       0.1010624856863723	       0.1179142544556187	      0.03451952400288722	     -0.01781165069146100	     -0.02266097021463872	   2.417776736031947E-008	   5.267605217889282E-005	    0.0002055436271744131	    0.0005449919171457988	   2.788218385012153E-005	   1.586678048448270E-005	    0.0001116258904229144	        18.86010190435855	    0.0003329387300338621	
        2457882.188113426	        86.00000000000000	        5.000000000000000	        8.550000000000001	        20.20000000000000	        286.8500000000000	        762.3000000000000	        8477.889182180012	       -1.773000000000000	      -0.1855000000000000	       0.2042500000000000	        339.0920000000000	   5.807272741239646E-006	     0.006553515868684718	       0.1058479919771449	       0.1279621322854386	      0.03530018064333163	     -0.01859217689601334	     -0.02637515786870812	   8.244110899210256E-008	   6.408746129287088E-005	    0.0002053365202306619	    0.0005652199151948318	   3.080329936253399E-005	   1.634469488771065E-005	    0.0001189473896191601	        24.84834917956943	    0.0003821559938174768	
