MIRICO/SHELL project - Processed LDS file generated on
Mon May 08 20:52:32 2017
Time stamp for record start
05/08/2017  16:28:15.0000
Nb of points in the record
         615
Beam position index
       1.0000000
Beam angle (degrees)
      -18.437000
Open Path length (m)
       17.445000
****************** Temporal data record ************************
Elapsed time   Temp   Press   Humidity   Wind X   Wind Y   Wind Z   Speed of sound   CH4 vmr   CH4 vmr error  
Seconds   Kelvin   Pa   ppmv   m/s   m/s   m/s   m/s   ppmv   ppmv  
       93.000019       286.85000       101631.64       8446.5149      -1.8217500       1.2732500      0.18600000       339.18700    -0.071463672   -0.0022218116
       96.000002       286.85000       101650.64       8444.9229      -3.0430000       2.1355000      0.16725000       338.75600       3.9955448      0.10351087
       99.999981       286.85000       101631.64       8446.5149      -3.6150000      0.39925000     -0.28775000       338.62400       1.3780105     0.035302379
       103.00000       286.75000       101612.54       8408.4336      -4.0930000       2.1522500     -0.22675000       338.97000       3.7359572      0.11512342
       105.99999       286.85000       101650.64       8444.9229      -3.1525000     -0.21850000     -0.49425000       339.07600       7.3404854      0.18081882
       110.00001       286.75000       101631.64       8406.8402      -4.0572500       2.1170000     -0.30700000       338.67300     -0.86213583    -0.024279134
       112.99999       286.85000       101631.64       8462.2018      -3.5480000       2.4887500     -0.55825000       338.80400      0.38503774    0.0099666817
       116.00001       286.85000       101650.64       8444.9229      -2.5917500       1.1952500      0.25025000       338.83000       4.4379856      0.13416568
       119.99999       286.85000       101631.64       8446.5149      -2.9922500       1.2887500      0.22700000       338.78100      -2.9933416    -0.077488351
       123.00002       286.75000       101650.64       8389.6753      -1.7227500      0.38325000      0.85075000       339.06500      0.57581323     0.013190299
       126.00000       286.75000       101650.64       8389.6753      -2.9360000      0.75700000     -0.66650000       338.71600       3.4349553     0.094088372
       130.00002       286.85000       101650.64       8429.2395      -2.8212500       2.5502500      0.32900000       338.70700       8.7827498      0.27388837
       133.00000       286.75000       101650.64       8374.0953      -1.7847500       1.6315000     0.014750000       338.80200       5.9697376      0.15356786
       135.99999       286.75000       101650.64       8374.0953      -1.3167500       1.5637500      0.47575000       339.04800       1.5943099     0.041419713
       140.00001       286.85000       101650.64       8476.2912      -1.6797500       2.0162500     -0.23775000       338.97000      -4.0854827     -0.10073282
       142.99999       286.85000       101631.64       8493.5771      -3.2547500       1.5092500     -0.20275000       338.77900     -0.63583785    -0.015751850
       146.00001       286.85000       101650.64       8491.9761      -1.7512500       1.3822500      0.47750000       338.88300       7.9986843      0.24906535
       149.99999       286.85000       101631.64       8493.5771      -2.0835000      0.64325000     -0.19950000       338.97200       1.8097656     0.039992985
       153.00002       286.75000       101631.64       8438.0085      -2.4850000       1.2017500    -0.071500000       338.87300      0.77579890     0.019767963
       156.00000       286.85000       101631.64       8477.8892      -2.8285000      0.60475000    -0.045750000       338.95300      -2.0011839    -0.096626312
       160.00002       286.85000       101631.64       8477.8892      -3.6725000     -0.72975000     -0.60400000       338.70000       2.2366599     0.063818834
       163.00000       286.75000       101612.54       8408.4336      -4.1807500      0.63025000     -0.87475000       338.95600      0.17299728    0.0044386339
       165.99998       286.85000       101631.64       8446.5149      -4.2635000      0.21425000    0.0020000000       338.72800       2.2238080     0.064517759
       169.00001       286.85000       101631.64       8399.4571      -5.3662500       2.0472500     -0.63050000       338.74600       2.4331671     0.064542796
       172.99999       286.75000       101631.64       8328.9279      -4.4960000     -0.91050000      0.75400000       338.66300       3.3851438     0.093126111
       176.00001       286.75000       101650.64       8327.3582      -3.6992500      0.12175000     -0.27425000       338.74100       6.4450989      0.16348236
       178.99999       286.75000       101650.64       8342.9368      -3.5012500       1.2445000     -0.94525000       338.62500       3.8589976      0.10159226
       183.00001       286.85000       101650.64       8413.5565      -3.8675000       1.1097500     -0.18350000       338.76400       1.7492219     0.045354331
       186.00000       286.85000       101650.64       8413.5565      -3.1370000       1.4125000      0.17925000       338.82200       2.0394160     0.060454822
       188.99998       286.75000       101631.64       8360.0914      -1.8907500      0.18650000    0.0087500000       338.88600       2.1243625     0.054237357
       193.00000       287.05000       101631.64       8526.2117      -2.4317500     0.045750000      0.54500000       338.77900       2.7073304     0.062064384
       195.99998       286.75000       101650.64       8342.9368      -2.5502500    -0.016500000     0.088500000       338.94600       2.9997519     0.077332602
       199.00001       286.75000       101631.64       8313.3469      -3.3965000     -0.56550000     -0.30275000       338.70500       2.8360443     0.073152533
       202.99999       286.75000       101631.64       8297.7663      -1.5922500     -0.42325000      0.59200000       338.98900     -0.53007419    -0.012858986
       206.00001       286.75000       101650.64       8311.7802      -2.3410000     -0.46000000      0.11300000       338.66700    -0.020186889  -0.00052127940
       208.99999       286.75000       101650.64       8311.7802      -2.2047500      0.42625000     0.045500000       338.71900       3.0889832      0.11097425
       213.00001       286.65000       101650.64       8288.3189      -2.4917500     -0.67400000      0.57800000       338.83600       3.0653403     0.076540360
       216.00000       286.65000       101650.64       8303.7951      -3.5697500     -0.47425000    -0.065750000       338.74100       8.6741631      0.24117642
       219.00002       286.65000       101631.64       8336.3200      -2.7137500     -0.91425000      0.28550000       338.85600     -0.23751008   -0.0059514493
       223.00000       286.75000       101650.64       8420.8367      -4.4170000      -1.0060000      0.21850000       338.59800       1.4042144     0.034363129
       225.99998       286.55000       101650.64       8310.8934      -2.9767500      0.29725000     -0.29650000       338.68600       2.4091586     0.061238476
       229.00001       286.65000       101631.64       8382.7631      -3.0435000      0.96900000     -0.92050000       338.73100       6.6715400      0.17185221
       232.99998       286.65000       101631.64       8398.2451      -2.8337500      0.24975000   -0.0092500000       338.98700     0.035135575    0.0012209896
       236.00001       286.75000       101650.64       8452.0000      -1.4175000      0.42250000     -0.13075000       338.83200       2.4826082     0.059707661
       238.99999       286.55000       101650.64       8372.4015      -2.7655000       1.1040000     -0.48925000       338.90000      0.37262852    0.0091938401
       243.00001       286.55000       101631.64       8373.9797     -0.90050010       1.0360000      0.23325000       339.10700     -0.11360954   -0.0030367622
       245.99999       286.75000       101631.64       8500.3509      -1.2270000      0.38500000     0.051000000       338.98600      0.12248272    0.0031954370
       249.00002       286.55000       101650.64       8387.7797      -1.0880000       1.5290000     -0.26125000       338.92400      -2.9655187    -0.078716485
       253.00000       286.65000       101631.64       8460.1778      -1.6437500       1.5902500     -0.43975000       338.99800      -2.1349090    -0.052384483
       256.00002       286.55000       101650.64       8418.5375      -1.8787500      0.93625000      0.44375000       339.11200      0.77563411     0.021771489
       259.00000       286.65000       101650.64       8474.0646      -2.7842500      0.63675000     -0.47100000       339.12300       4.6700076      0.12089343
       262.99998       286.65000       101650.64       8443.1022      -3.9507500       1.3242500      0.16150000       338.86500       4.6197672      0.12165017
       266.00001       286.65000       101650.64       8427.6218      -3.5897500       1.2242500      0.29425000       338.62900      -2.4451588    -0.061908851
       268.99999       286.55000       101631.64       8373.9797      -3.9470000       1.6065000    -0.010250000       338.72300       2.9077236     0.064166613
       273.00001       286.85000       101612.54       8510.8784      -3.9877500       1.8972500      0.16200000       338.96200       1.3722968     0.034055208
       275.99999       286.65000       101650.64       8396.6623      -3.0560000       1.0515000     -0.10300000       338.67100       5.2293593      0.12759706
       279.00002       286.75000       101650.64       8483.1653      -3.5932500       2.5470000      0.10275000       338.88400       5.2812364      0.14608831
       282.99999       286.95000       101650.64       8642.6032      -3.2042500       1.2897500     -0.36225000       338.77800       2.5846717     0.073847111
       286.00002       286.95000       101650.64       8658.3957      -2.3620000      0.57625000     -0.40375000       338.87700      0.39709045     0.010161998
       289.00000       286.65000       101631.64       8491.1470      -2.3615000       1.1422500    -0.070250000       338.94600      0.33880074    0.0087419212
       293.00002       286.65000       101650.64       8505.0289      -2.7795000      0.75475000     -0.68800000       338.93300       2.2801931     0.060231268
       296.00000       286.65000       101650.64       8520.5117      -2.2925000       1.6990000      0.23925000       339.05400       4.8359284      0.11974171
       298.99999       287.05000       101650.64       8731.2357      -3.5632500     0.079250000      0.23075000       338.64900      0.74271205     0.018067087
       303.00001       286.55000       101631.64       8450.8900      -3.4442500       1.5725000     -0.21525000       338.97600     -0.72851401    -0.017614445
       305.99999       286.65000       101650.64       8505.0289      -2.1660000       2.4695000      0.32550000       338.87300       5.6510864      0.24453104
       309.00001       286.75000       101631.64       8531.5250      -4.2912500      0.80100010    -0.060250000       338.81600       2.5021475     0.074244916
       312.00000       287.05000       101650.64       8699.4408      -3.2257500       1.1332500    -0.069250000       338.62300       6.9998174      0.18091433
       316.00002       286.65000       101650.64       8458.5832      -2.7747500      0.24475000     -0.34800000       338.97200      -1.2414496    -0.027950437
       319.00000       286.95000       101631.64       8644.2328      -3.2127500       1.3515000     -0.18675000       338.93100      0.79202246     0.018250509
       321.99998       286.65000       101650.64       8505.0289      -3.5985000     -0.55525000    -0.060750000       338.68500       2.0868668     0.068284416
       326.00000       286.65000       101650.64       8474.0646      -2.1297500      0.50425000     0.053500000       338.92600       11.882589      0.37745531
       328.99999       286.65000       101650.64       8458.5832      -3.2090000       1.2235000      0.57800000       338.85600       2.9733838     0.076036756
       332.00001       286.55000       101650.64       8372.4015      -3.3120000       1.5775000      0.17325000       338.89000       5.9441852      0.18074686
       335.99999       286.65000       101631.64       8429.2105      -4.8705000     -0.12250000      0.54275000       338.86100       5.3379302      0.14592785
       339.00001       286.65000       101631.64       8398.2451      -3.8327500     -0.76750000    -0.083000000       338.76700     -0.68374870    -0.017004279
       342.00000       286.55000       101650.64       8341.6465      -2.8820000      0.60125010      0.91975000       338.88400       2.9797355     0.079524932
       346.00001       286.55000       101650.64       8341.6465      -2.2670000    -0.025750000     -0.13775000       338.75500       6.1763891      0.15070632
       349.00000       286.65000       101650.64       8365.7047      -2.2710000      0.43000000     -0.15575000       338.89700      -2.4167583    -0.065855194
       351.99998       286.55000       101650.64       8310.8934      -2.3850000       1.1902500      0.41300000       338.83600      0.53630378     0.012504098
       356.00000       286.65000       101671.64       8363.9624      -3.4480000      0.99475000      0.46975000       338.82800       1.8278508     0.054372027
       358.99998       286.55000       101650.64       8326.2697      -3.6580000       1.0247500     -0.41025000       338.70100       1.1066768     0.027723648
       362.00001       286.65000       101650.64       8365.7047      -4.3482500       1.0297500     -0.48725000       338.72700      0.22389608    0.0053389405
       365.99999       286.55000       101650.64       8310.8934      -3.9267500      0.88025000     -0.40300000       338.81400       1.3228623     0.032388458
       369.00001       286.55000       101650.64       8295.5176      -2.3255000       1.2570000      0.47550000       338.56600       4.0192244      0.11187468
       371.99999       286.65000       101671.64       8348.4876      -1.8102500      0.87950000     0.074000000       338.84500       5.5287403      0.14614456
       376.00001       286.45000       101631.64       8257.9576      -3.5102500       2.1505000    -0.085750010       338.76100     -0.33297409    -0.010115250
       379.00000       286.55000       101631.64       8312.4599      -3.0665000       1.0115000    -0.076750000       338.72200      -1.5918380    -0.035577776
       382.00002       286.55000       101650.64       8326.2697      -5.3317500      0.83325000     0.049750000       338.63700      -2.4958477    -0.065729082
       386.00000       286.65000       101631.64       8382.7631      -3.0125000    -0.052000000     -0.22275000       338.66100       2.8316472     0.069039813
       388.99998       286.55000       101650.64       8310.8934      -1.6732500       1.6260000      0.51150000       338.79100      -1.7639599    -0.054196014
       392.00001       286.55000       101631.64       8312.4599      -2.0937500       1.0605000      0.56625000       338.82900     -0.84424237    -0.022780357
       395.99998       286.55000       101631.64       8327.8392      -1.8175000       3.2025000      0.53800000       338.60700      -2.3852180    -0.060067905
       399.00001       286.85000       101671.64       8490.2074      -2.6942500       1.2817500    -0.061500000       338.63400       2.7152209     0.089839560
       401.99999       286.55000       101650.64       8326.2697      -2.4257500       1.6182500      0.24475000       338.59900     0.067774760    0.0019520132
       406.00001       286.55000       101650.64       8326.2697      -2.6540000       2.0570000     -0.25875000       338.73800     -0.99788856    -0.029854042
       408.99999       286.55000       101650.64       8341.6465      -3.8345000      0.94375000     -0.20375000       338.74300       2.7091429     0.070715233
       412.00002       286.55000       101650.64       8341.6465      -3.4545000       1.1187500     -0.43200000       338.70900      -1.5753976    -0.040199002
       416.00000       286.55000       101650.64       8341.6465      -2.8105000      0.45350000     0.081250000       338.72800       4.1713274      0.11447998
       419.00002       286.55000       101612.54       8360.1832      -2.9805000       1.0115000      0.36000000       338.59800       4.1063515      0.10017214
       422.00000       286.55000       101631.64       8373.9797      -2.7950000       1.6525000     -0.75950000       338.67300       4.3997525      0.11738048
       425.99998       286.55000       101631.64       8373.9797      -2.3557500      0.28600000    -0.025750000       338.84000      -1.9084635    -0.049241622
       429.00001       286.55000       101631.64       8389.3608      -2.2240000     -0.27750000     -0.16675000       338.73900     -0.19454721   -0.0047640750
       431.99999       286.55000       101631.64       8389.3608      -1.9575000     0.099500010      0.22675000       338.90800      -1.0749258    -0.026089778
       436.00001       286.55000       101631.64       8420.1245      -3.0040000       1.4922500    0.0027500000       338.70500       9.0474887      0.26895623
       438.99999       286.45000       101631.64       8364.9103      -2.0422500     -0.43075000      0.54075000       338.95000     -0.56830284    -0.013533123
       442.00002       286.55000       101650.64       8433.9171      -2.6540000     -0.12050000     0.026250000       338.77900       2.9116387     0.073951611
       445.00000       286.45000       101650.64       8424.4483      -2.0252500       1.0670000      0.52125000       338.95000      0.14599577    0.0049079066
       449.00002       286.55000       101650.64       8480.0587      -1.9180000     -0.15400000     -0.43850000       339.02300     -0.87676872    -0.019071154
       452.00000       286.45000       101650.64       8424.4483      -1.7255000     -0.49800000      0.64825000       339.06500       1.7064694     0.054730055
       454.99999       286.65000       101631.64       8537.6043      -1.7162500     0.054750000    -0.051250000       338.87900       2.1647177     0.052548999
       459.00000       286.55000       101650.64       8495.4402      -3.8035000      0.14500000     -0.33325000       338.74100      0.62348279     0.015748991
       461.99999       286.55000       101631.64       8481.6574      -2.2270000       1.3855000      0.38600000       339.04500       1.3993491     0.032681318
       465.00001       286.45000       101612.54       8412.3483      -4.1115000     -0.19775000    -0.097500000       338.55800       5.4080288      0.14270854
       468.99999       286.45000       101650.64       8393.8901      -1.7717500      0.76100000      0.41875000       338.79300     -0.34041331   -0.0084827656
       472.00001       286.55000       101650.64       8433.9171      -3.0467500      0.73000000     -0.33550000       338.76900       2.3111187     0.054225956
       475.00000       286.45000       101631.64       8380.1911      -3.8435000       1.0197500      0.75675000       338.96400       1.0795048     0.029134204
       479.00002       286.45000       101631.64       8349.6300      -2.8577500      0.10025000     -0.63050000       338.73600      0.34559074    0.0096217865
       482.00000       286.45000       101612.54       8351.2124      -2.6887500      0.75800000     -0.27350000       338.71200       1.9134356     0.048522249
       484.99998       286.45000       101631.64       8334.3501      -2.9300000       1.2332500    -0.010500000       338.67800       1.1587210     0.031115621
       489.00000       286.45000       101612.54       8320.6472      -2.0505000      0.16200000     -0.52050000       338.68900       4.8717054      0.12679743
       491.99999       286.55000       101612.54       8375.5668      -2.2110000      0.69975000      0.45000000       338.92400       2.9064772     0.096579835
       495.00001       286.45000       101631.64       8319.0706      -3.0022500       1.0005000      0.16425000       338.98700       1.7444689     0.046473373
       498.99999       286.45000       101650.64       8332.7794      -5.5410000       1.5232500     -0.23975000       338.73900      0.22147314    0.0062304087
       502.00001       286.45000       101631.64       8349.6300      -3.9172500       2.1160000     -0.28150000       338.77200     -0.52682623    -0.013874385
       505.00000       286.45000       101631.64       8349.6300      -2.8547500     0.043250000      0.34325000       338.74600      0.78400930     0.026283452
       509.00002       286.45000       101650.64       8332.7794      -2.2942500      0.25950000     0.015250000       338.88000      0.46807200     0.013785006
       512.00000       286.35000       101631.64       8264.4816      -3.5942500      0.90525010     -0.89150010       338.77000      0.40639116     0.011284382
       514.99998       286.75000       101650.64       8452.0000      -3.5237500     0.040000000     -0.42450000       338.83800       2.7222178     0.065843988
       519.00000       286.45000       101631.64       8273.2351      -2.8877500       1.0860000      0.40200000       338.74600       1.4807625     0.045288978
       521.99998       286.45000       101650.64       8271.6761      -2.4325000      0.68275000     -0.30400000       338.74500       1.1328863     0.027639339
       525.00001       286.35000       101650.64       8232.5747      -1.6060000     0.094000000      0.12950000       338.94600      0.78059706     0.020799997
       528.99999       286.45000       101612.54       8305.3654      -4.5875000       2.4247500      0.10400000       338.82500      0.29530405     0.012774879
       532.00001       286.45000       101631.64       8303.7917      -3.7112500       1.2870000    -0.018500000       338.66600     -0.56205554    -0.015792796
       534.99999       286.45000       101631.64       8303.7917      -1.7785000     -0.15825000      0.23100000       338.64500       3.1121886     0.086177989
       539.00001       286.35000       101650.64       8247.7492      -3.0362500       1.5147500      0.59375000       338.81100       5.4926273      0.13319278
       542.00000       286.45000       101650.64       8317.5029      -4.6985000       2.1007500     -0.65100000       338.67300       3.3190499     0.090471206
       544.99998       286.45000       101650.64       8302.2268      -3.8907500      0.40475000      0.38900000       338.82000       2.9685555     0.077098826
       549.00000       286.35000       101631.64       8234.1263      -3.8707500     0.081000000     0.031500000       338.80600       4.7127625      0.13073451
       551.99998       286.45000       101631.64       8288.5132      -3.1980000      0.58950000     0.069750000       338.60000       3.0096693     0.081304418
       555.00001       286.35000       101631.64       8249.3037      -4.0532500     -0.35950000     -0.20000000       338.70100      -2.4708559    -0.076259992
       558.99999       286.45000       101650.64       8317.5029      -2.7100000     0.077500000     -0.19000000       338.83300      -2.1074386    -0.052605409
       562.00001       286.45000       101631.64       8288.5132      -2.3527500       1.1005000      0.20825000       338.75900       2.5775134     0.063835205
       564.99999       286.35000       101650.64       8247.7492      -2.9062500      0.89075010     -0.81825010       338.75700    -0.072052286   -0.0017761571
       569.00001       286.75000       101631.64       8484.7646      -3.1405000       1.6450000      0.20475000       338.78000      -3.2511975    -0.078020216
       572.00000       286.25000       101650.64       8208.6639      -2.3980000     -0.33175000     0.045250000       338.87800       1.4991325     0.038245698
       575.00002       286.45000       101631.64       8349.6300      -4.0282500       1.7185000    -0.068250000       338.76700       2.4233629     0.064770575
       578.00000       286.55000       101650.64       8418.5375      -2.7272500      0.27725000     -0.14800000       338.66500      0.31076793    0.0091261568
       581.99998       286.25000       101650.64       8253.8903      -1.6525000     -0.51375000     -0.44350000       338.81600      -1.1114460    -0.031210585
       585.00001       286.25000       101631.64       8255.4459      -3.0772500      0.48000000     -0.21650000       338.66200      -2.4182188    -0.075192997
       587.99999       286.35000       101650.64       8308.4520      -3.8525000       1.1907500     -0.31900000       338.81600       2.1114522     0.050874705
       592.00001       286.45000       101671.64       8361.5921      -1.9477500      0.25075000      0.37050000       338.76200    -0.034537306  -0.00079926384
       594.99999       286.35000       101650.64       8293.2756      -2.5220000      0.76725010    -0.083750000       338.83500       7.1360046      0.22237571
       598.00002       286.35000       101650.64       8308.4520      -1.3537500      0.79375000      0.31975000       338.89900   -0.0047543120  -0.00012599892
       601.99999       286.45000       101671.64       8392.1420      -1.7792500      0.75050000      0.21750000       338.87000     -0.66132990    -0.019650567
       605.00002       286.35000       101650.64       8369.1620      -2.4095000       1.4585000     0.034750000       338.69700      -1.5603956    -0.034360558
       608.00000       286.75000       101650.64       8623.4328      -1.4990000       1.4110000     -0.47575000       338.85000      -2.2759548    -0.039867855
       612.00002       286.25000       101650.64       8344.3551      -1.5400000       1.4432500     -0.35925000       338.84000      -1.7371638    -0.025117245
       615.00000       286.25000       101650.64       8344.3551      -2.7142500       2.4335000     -0.58175000       338.90500     -0.51644696   -0.0094138746
       617.99999       286.35000       101650.64       8399.5198      -2.5695000       2.3147500     -0.55100000       338.69200      -2.3921975    -0.040138753
       622.00001       286.35000       101631.64       8416.2856      -1.6542500       1.7787500     -0.81900010       338.88600      0.29481636    0.0070007682
       624.99999       286.45000       101650.64       8485.5701      -2.2067500       3.3667500     0.023750000       338.59900       2.6856661     0.068771426
       628.00001       286.25000       101631.64       8376.0922      -2.8255000       1.9182500     -0.25025000       338.60300      -1.4653885    -0.042433520
       631.99999       286.25000       101650.64       8389.5936      -2.6477500       1.7312500    -0.064750000       338.78100      -1.7574093    -0.032916446
       635.00002       286.35000       101631.64       8477.0200      -2.6957500       1.9442500     -0.44225000       338.78200      -1.3155034    -0.014944874
       638.00000       286.35000       101650.64       8505.7864      -2.7922500       1.9445000     -0.82950000       338.71200      -2.0185406    -0.038415601
       642.00002       286.25000       101650.64       8449.9179      -1.8170000       2.2405000      0.19950000       338.89000     -0.77802024   -0.0099164573
       645.00000       286.35000       101631.64       8477.0200      -2.8600000       1.9112500      0.35850000       338.84000      -2.1791987    -0.024430522
       647.99999       286.35000       101650.64       8460.2408      -1.9507500       2.7707500      0.37300000       338.54600      -2.2554227    -0.031032028
       652.00000       286.35000       101671.64       8443.3010      -2.5330000       2.5270000     -0.97375010       338.65100      -2.2073395    -0.028172682
       654.99999       286.45000       101650.64       8500.8517      -3.6835000       1.7860000      0.33325000       338.64400      -1.9993360    -0.026164734
       658.00001       286.35000       101631.64       8431.4685      -4.4322500       1.8515000      0.89075010       338.54600      -2.6535841    -0.051178620
       661.99999       286.35000       101631.64       8431.4685      -1.9517500       2.1312500    -0.078750010       338.75600      -2.9169353    -0.051707246
       665.00001       286.45000       101650.64       8455.0082      -4.7052500       3.5642500      -1.0642500       338.79700     0.054297685    0.0015139467
       668.00000       286.45000       101650.64       8455.0082      -3.6050000       3.1880000      0.10825000       338.63700      -2.3861172    -0.043333912
       672.00002       286.35000       101650.64       8399.5198      -3.3317500       1.9822500     -0.19275000       338.76200      -2.0885967    -0.038269863
       675.00000       286.35000       101650.64       8429.8794      -2.7327500       2.5740000    -0.074500000       338.79400       1.1030526     0.025218665
       677.99998       286.45000       101631.64       8456.6021      -3.0907500       2.1055000     0.027000000       338.92000    -0.088781562   -0.0024507419
       682.00000       286.35000       101650.64       8369.1620      -1.4542500       3.0997500      0.12125000       338.55200      -1.5490975    -0.034284430
       684.99999       286.45000       101631.64       8426.0363      -2.4012500       2.8877500     0.032500000       338.72900      -2.4556234    -0.071524762
       688.00001       286.35000       101650.64       8369.1620      -2.8965000       2.0997500      0.17775000       338.75400      0.33322264    0.0081290390
       691.99999       286.45000       101650.64       8439.7280      -2.2432500       2.7282500     -0.27175000       338.80000     -0.89053630    -0.022241390
       695.00001       286.45000       101631.64       8456.6021      -3.9157500       3.0650000     -0.58175000       338.87000     -0.18473619   -0.0048107883
       698.00000       286.45000       101650.64       8470.2889      -2.3932500       2.8075000    -0.075500000       338.92100      -1.2455039    -0.029874420
       702.00001       286.45000       101671.64       8453.2473      -2.2682500       2.4075000     -0.23825000       338.75300       3.0136761     0.077221739
       705.00000       286.35000       101650.64       8399.5198      -3.4777500       2.1282500     -0.83975010       338.66600      -1.3932625    -0.039044875
       707.99998       286.45000       101671.64       8437.9702     -0.85200010       1.6000000      0.30575000       338.88300     0.067555648    0.0017146980
       711.00001       286.45000       101671.64       8422.6937      -3.3582500       2.7395000     -0.11075000       338.48900       1.8238285     0.056258043
       714.99998       286.45000       101650.64       8439.7280      -3.9457500       1.7180000     -0.58025000       338.65600       1.3249239     0.036222226
       718.00001       286.45000       101650.64       8424.4483      -1.2955000       2.9407500      0.49750000       338.78900      -2.6246994    -0.078825659
       720.99999       286.45000       101650.64       8393.8901      -2.8337500       1.6042500     -0.32075000       338.69400      0.11891902    0.0030990298
       725.00001       286.45000       101671.64       8422.6937      -2.2002500       1.1380000    -0.031500000       338.77600       2.5074683     0.098186888
       727.99999       286.45000       101671.64       8422.6937      -1.8492500       1.2930000     -0.37250000       338.82100      0.85091250     0.021229316
       731.00002       286.45000       101631.64       8426.0363      -2.4010000       1.9205000      0.14500000       338.73600     -0.93964901    -0.023416907
       735.00000       286.45000       101650.64       8409.1690      -2.0465000       2.8785000      0.32400000       338.76800      0.94315271     0.027498859
       738.00002       286.35000       101650.64       8338.8061     -0.83300010       1.4230000     -0.13225000       338.70900     0.026796589   0.00073962078
       741.00000       286.55000       101650.64       8464.6777      -2.4422500       2.3205000      0.43475000       338.71900       1.0518138     0.026471197
       744.99998       286.35000       101650.64       8369.1620      -1.4237500      0.81675000      0.39500000       338.87900       1.3528228     0.031329340
       748.00001       286.45000       101631.64       8426.0363      -1.5215000       2.2140000    -0.024000000       338.83800      -1.4299178    -0.036572848
