MIRICO/SHELL project - Processed LDS file generated on
Mon May 08 21:08:17 2017
Time stamp for record start
05/08/2017  16:28:17.0000
Nb of points in the record
         614
Beam position index
       6.0000000
Beam angle (degrees)
       13.600000
Open Path length (m)
       29.155000
****************** Temporal data record ************************
Elapsed time   Temp   Press   Humidity   Wind X   Wind Y   Wind Z   Speed of sound   CH4 vmr   CH4 vmr error  
       363.00000       286.75000       101650.64       8420.8367      -2.5362500      0.91425000      0.23600000       338.82400      0.35995043     0.013642554
       366.00003       286.55000       101650.64       8295.5176      -3.0625000       1.0722500     -0.59125000       338.56300     -0.78235583    -0.039132153
       369.00001       286.55000       101671.64       8309.1627      -2.4250000       2.6637500     -0.48725000       338.67700       2.1384476      0.10869328
       373.00003       286.55000       101631.64       8297.0812      -4.0885000       1.7867500     -0.74575000       338.64000     -0.47498248    -0.018378463
       376.00001       286.75000       101631.64       8406.8402      -3.8550000       1.3415000     -0.43700000       338.65000      -1.3191269    -0.050220512
       379.00000       286.55000       101631.64       8327.8392      -3.6290000       1.1150000      0.49200000       338.68100      -2.6492396     -0.10034194
       383.00001       286.55000       101650.64       8326.2697      -3.8962500       1.1492500      -1.0705000       338.64400      -4.1938936     -0.19440465
       386.00000       286.55000       101671.64       8309.1627      -2.2155000       1.0612500      0.92950000       338.70800      -1.1978175    -0.042653543
       389.00002       286.55000       101631.64       8312.4599      -2.4990000       1.7735000    -0.064750000       338.70400     -0.27320284   -0.0094824615
       393.00000       286.55000       101631.64       8312.4599      -2.0305000       1.7870000     -0.33875000       338.89600     -0.45524400    -0.015685071
       396.00002       286.55000       101650.64       8326.2697      -2.4192500      0.81050000      0.21200000       338.81600     -0.53193903    -0.021287052
       399.00001       286.55000       101631.64       8327.8392      -2.5255000       1.5592500     -0.36475000       338.71500     -0.65379398    -0.021748772
       403.00003       286.55000       101650.64       8326.2697      -1.7922500      0.95750000      0.37525000       338.70100       1.3525367     0.039188820
       406.00001       286.55000       101650.64       8326.2697      -2.4995000      0.24700000      0.24925000       338.82500    -0.070990314   -0.0025326637
       408.99999       286.55000       101650.64       8341.6465      -3.2780000       1.2792500     -0.22625000       338.76900      -1.3981846    -0.051578733
       413.00001       286.55000       101631.64       8343.2189      -2.7567500      0.73300000      0.14575000       338.77200     -0.92379363    -0.034462337
       416.00000       286.55000       101671.64       8355.2834      -3.9225000      0.44925000      0.23900000       338.88300      -2.8935951     -0.10099229
       419.00002       286.55000       101612.54       8375.5668      -3.3637500      0.92375000     -0.14700000       338.74000      0.52409799     0.017706751
       423.00000       286.55000       101650.64       8372.4015      -2.2445000      0.31975000      0.13850000       338.79700      -1.2553623    -0.044973696
       426.00002       286.55000       101612.54       8375.5668      -3.0297500      0.84725000     -0.59725000       338.62400      -2.4430825     -0.10111659
       429.00001       286.55000       101612.54       8390.9509      -2.9445000      0.94125000     -0.56700000       338.70900     -0.16307137   -0.0055274831
       433.00003       286.55000       101650.64       8403.1584      -1.8620000       1.1577500     -0.17100000       338.98700      0.83321997     0.031200364
       436.00001       286.55000       101612.54       8421.7204      -3.1367500       1.0887500      0.39025000       338.70400      -2.6665078    -0.098889758
       438.99999       286.55000       101631.64       8435.5070      -2.2077500      0.25725000      0.25550000       338.87400      -2.4063378    -0.086109537
       443.00001       286.55000       101631.64       8450.8900      -2.6192500     -0.17000000     0.088500000       338.82800      -2.2102276    -0.089805443
       445.99999       286.55000       101631.64       8481.6574      -2.5987500      0.24750000     -0.35175000       338.83200       1.3590414     0.052438102
       449.00002       286.55000       101612.54       8467.8782      -1.9735000     -0.49400000   -0.0082500000       339.04300       1.6675027     0.063641592
       453.00000       286.45000       101631.64       8426.0363      -3.2052500      0.61175000     -0.24200000       338.80400      -2.9934236     -0.15134151
       456.00002       286.55000       101650.64       8495.4402      -3.9960000      0.74650000     0.050000000       338.79000     -0.59843497    -0.021002855
       459.00000       286.55000       101631.64       8512.4266      -2.5672500     -0.54375000      0.28050000       338.88200      0.73887011     0.024189698
       462.00003       286.55000       101650.64       8464.6777      -4.8640000       1.5385000     0.042500000       338.63100      -2.5726877    -0.090055142
       466.00001       286.45000       101631.64       8395.4724      -3.7662500     -0.26150000      0.49350000       338.72400      -4.0777793     -0.17069755
       469.00003       286.55000       101631.64       8450.8900      -2.7637500       1.1735000     -0.14925000       338.74300      -1.9573598     -0.10725281
       472.00001       286.45000       101631.64       8380.1911      -3.4137500      0.40775000      0.23300000       338.87500      -3.8696914     -0.18270919
       475.99999       286.45000       101631.64       8364.9103      -3.8680000      0.37175000     -0.76750000       338.57600       2.1417086     0.085803159
       479.00002       286.45000       101631.64       8349.6300      -2.5580000      0.64300000      0.61850010       338.86600       3.6761134      0.13842382
       482.00000       286.55000       101631.64       8389.3608      -4.0010000       1.1020000     -0.82775000       338.62600      -3.0314629     -0.12693177
       486.00002       286.45000       101650.64       8317.5029      -3.4945000       1.0447500     -0.24200000       338.75400      0.82181559     0.038636539
       489.00000       286.45000       101650.64       8317.5029      -2.8045000      0.37600000      -1.1655000       338.77500      -2.7029207     -0.10117206
       492.00003       286.45000       101631.64       8319.0706      -1.9792500       1.7207500      0.33900000       339.01900      -2.0186745    -0.074407440
       496.00001       286.45000       101650.64       8317.5029      -2.4810000       1.6297500      0.87200000       338.81500      -3.8755656     -0.17970256
       499.00003       286.45000       101631.64       8334.3501      -3.4612500       1.8112500     0.031500000       338.58700       1.6884241     0.054990635
       502.00001       286.45000       101631.64       8349.6300      -2.6245000      0.99200000    -0.069750000       338.78900      -2.6903223     -0.10452993
       506.00003       286.45000       101631.64       8349.6300      -3.6437500       1.6382500    -0.096750010       338.72000      0.20379981    0.0076009323
       509.00002       286.45000       101631.64       8319.0706      -3.1267500      0.13325000     -0.22225000       338.98500      -2.1693951    -0.080940707
       512.00000       286.45000       101650.64       8286.9512      -2.7300000       1.3727500      0.46800000       338.82700      -1.0226514    -0.032297304
       516.00002       286.45000       101612.54       8274.8030      -3.1720000     -0.26800000     0.083750000       338.67300     -0.58894816    -0.015476344
       519.00000       286.45000       101650.64       8271.6761      -2.3697500       1.1017500      0.61375000       338.84000      0.30730598    0.0072063501
       522.00003       286.45000       101631.64       8288.5132      -3.2457500       1.0997500     -0.31550000       338.80400      -2.5652922    -0.071655347
       526.00000       286.45000       101631.64       8303.7917      -3.4507500      0.99875000     -0.32650000       338.94900     -0.30736838   -0.0078163988
       529.00003       286.45000       101650.64       8302.2268      -5.2745000       1.6122500     0.060000000       338.60900      0.67346631     0.022803975
       532.00001       286.45000       101650.64       8302.2268      -4.6290000       1.2632500     -0.43100000       338.58600      0.38975802     0.013090330
       536.00003       286.45000       101650.64       8317.5029      -2.9350000     -0.20600000      0.39250000       338.66200      -1.3418059    -0.055210923
       539.00001       286.45000       101650.64       8317.5029      -3.9177500       1.4482500      0.58500000       338.68000     -0.93500915    -0.023373326
       542.00000       286.45000       101631.64       8303.7917      -3.7485000      0.67150000     -0.30200000       338.72800      -2.3994663    -0.070790308
       546.00002       286.45000       101650.64       8286.9512      -3.4000000      0.15975000     -0.18650000       338.61000     -0.25369177   -0.0081935294
       549.00000       286.55000       101650.64       8341.6465      -2.3667500     -0.64200000     -0.16050000       338.82800      -1.6162401    -0.052877304
       552.00002       286.35000       101612.54       8250.8670      -3.9092500     -0.20575000     -0.15400000       338.70200       1.3769700     0.027930827
       556.00000       286.45000       101650.64       8317.5029      -3.7917500      0.28925000      0.16100000       338.78600       5.6135567     0.075957025
       559.00003       286.25000       101650.64       8193.5894      -3.1120000      0.29525000     -0.32300000       338.70200      -1.1540395    -0.019574777
       562.00001       286.35000       101650.64       8262.9242      -2.9715000       1.9587500    0.0097500000       338.81500      0.24037592    0.0045320571
       566.00003       286.35000       101650.64       8262.9242      -3.9062500      0.87225000      0.29175000       338.67200      0.25859352    0.0073649692
       569.00001       286.45000       101650.64       8317.5029      -3.7232500      0.94025000     -0.26050000       338.76300       1.0700064     0.028647401
       572.00000       286.45000       101631.64       8334.3501      -4.2327500       1.7070000     -0.51625000       338.58700      -1.2337301    -0.028709075
       576.00001       286.35000       101650.64       8308.4520      -3.1767500      0.68100010     -0.14225000       338.68600      -1.6817868    -0.040909315
       579.00000       286.35000       101631.64       8310.0180      -2.8707500     -0.56325000     0.044000000       338.76000       1.6188231     0.027544549
       582.00002       286.45000       101650.64       8363.3338      -2.6252500     -0.15625000    -0.082750010       338.88000       4.5539506     0.058034234
       586.00000       286.35000       101631.64       8310.0180      -2.8207500    -0.064500000     -0.11900000       338.87000       6.1917078     0.071031658
       589.00002       286.35000       101671.64       8291.5486      -1.6580000      0.34400000     0.060000000       338.68900      0.48354783     0.012440318
       592.00001       286.35000       101631.64       8294.8388     -0.41100000      0.80625000    -0.078000000       338.88500    -0.043126574   -0.0013165930
       595.00003       286.65000       101650.64       8474.0646      -1.8462500       1.3547500      0.44025000       338.80600       1.3748287     0.024532186
       599.00001       286.35000       101650.64       8323.6288      -1.9025000       1.4395000     0.016250000       338.90400      -1.7981116    -0.045825736
       601.99999       286.35000       101650.64       8369.1620      -1.1632500       1.3267500     -0.11800000       338.74000      -2.7148427    -0.083192450
       605.00002       286.35000       101650.64       8399.5198     -0.99575010       1.6295000    -0.088500000       338.72700      -2.3337997    -0.057300529
       609.00000       286.35000       101650.64       8399.5198     -0.95800010       1.7162500     -0.22425000       338.96800       1.4962471     0.036717758
       612.00002       286.35000       101631.64       8401.1031      -1.6765000       2.2195000      0.19000000       338.75500       1.6388673     0.026880888
       615.00000       286.35000       101650.64       8399.5198      -2.5210000      0.92500010      0.15000000       338.93400     -0.89631844    -0.014553303
       619.00002       286.25000       101631.64       8361.0099      -1.4707500       1.3020000     -0.31900000       338.74700      0.20896522    0.0039510633
       622.00001       286.35000       101650.64       8429.8794      -2.2010000       3.1595000      -1.0175000       338.60700      0.19920210    0.0036551145
       625.00003       286.25000       101650.64       8374.5136      -3.1592500       1.8097500     -0.15925000       338.77900     -0.99724951    -0.036546105
       629.00001       286.35000       101631.64       8446.6519      -1.9937500       1.7287500   -0.0055000000       338.69500      -3.1278049     -0.10655899
       631.99999       286.35000       101650.64       8475.4222      -2.7542500       1.3895000    -0.037750000       339.01600     -0.92164294    -0.031231420
       635.00002       286.35000       101650.64       8505.7864     -0.79900000      0.98500010      0.24375000       339.05200       1.6562249     0.025590484
       638.99999       286.35000       101650.64       8505.7864      -2.2455000       2.7105000      0.40125000       338.77000      0.67188555     0.020290974
       642.00002       286.45000       101631.64       8548.3107      -1.5297500       3.7152500      0.84125010       338.68700      -2.5479430    -0.063575664
       645.00000       286.35000       101631.64       8461.8357      -4.9165000       2.7285000    -0.031750000       338.70000       2.0113223     0.039094653
       649.00002       286.35000       101631.64       8446.6519      -2.6110000       1.3535000      0.48025000       338.86200      -1.0073422    -0.031746024
       652.00000       286.35000       101631.64       8431.4685      -2.5657500       1.6212500      0.40275000       338.77500     -0.18971218   -0.0050105603
       655.00003       286.45000       101650.64       8485.5701      -4.6412500       2.5537500     -0.58675000       338.81300      -1.6508439    -0.050230878
       659.00001       286.45000       101650.64       8485.5701      -2.7275000       2.2637500      0.43550000       338.81200      0.48762680     0.011369744
       662.00003       286.45000       101650.64       8470.2889      -1.6500000       1.3662500    -0.018500000       338.74000      -2.4372410    -0.099384662
       665.00001       286.35000       101631.64       8401.1031      -3.3790000       3.5752500     -0.15425000       338.85400      -2.1003083    -0.046066308
       668.99999       286.45000       101631.64       8456.6021      -3.8677500       2.5222500     -0.85375010       338.80800      -3.1075932     -0.10925045
       672.00002       286.45000       101650.64       8470.2889      -2.7165000       3.0727500      0.28875000       338.86200       1.0484239     0.019466584
       675.00000       286.45000       101631.64       8487.1698      -3.8732500       3.1947500     -0.24325000       338.99400      -1.4387128    -0.032493774
       679.00002       286.35000       101650.64       8384.3407      -3.3437500       2.4305000     -0.14300000       338.86900      -1.6065276    -0.037997466
       682.00000       286.35000       101671.64       8367.4191      -2.3370000       2.6390000     -0.73325000       338.55900      -2.9081367    -0.091966585
       685.00003       286.45000       101650.64       8409.1690      -1.6992500       1.8260000    -0.037250000       338.86200      -1.3414196    -0.037470436
       689.00000       286.45000       101650.64       8424.4483      -2.3887500       2.6510000     -0.34175000       338.82100       2.6712089      0.11509940
       692.00003       286.45000       101650.64       8439.7280      -2.8942500      0.33375000     -0.34500000       338.84000      -5.6747345     -0.26710532
       695.00001       286.45000       101650.64       8470.2889      -1.1657500       3.3362500      0.69275000       338.82600      -3.6343540     -0.13629134
       699.00003       286.65000       101650.64       8597.9331      -2.7440000       2.1462500     -0.12375000       338.86800      -1.4194036    -0.041386937
       702.00001       286.35000       101671.64       8397.7705      -2.7392500       2.3205000     -0.75175010       338.61400      -3.0086150    -0.090447816
       705.00000       286.65000       101650.64       8551.4788      -2.5952500       1.2475000      0.26775000       338.93500     -0.27903571   -0.0087332111
       709.00002       286.35000       101631.64       8370.7396      -4.0040000       3.3065000     -0.24125000       338.35500      -1.8173978    -0.065849621
       712.00000       286.45000       101650.64       8424.4483      -3.4725000       2.2985000     -0.51750000       338.55300      0.38695159     0.013067365
       715.00002       286.55000       101631.64       8497.0418      -2.5010000       2.3045000      0.57475000       338.91500     -0.55004888    -0.021363675
       719.00000       286.75000       101650.64       8561.0869      -2.6842500       1.8990000     -0.26375000       338.66300      -2.3982607    -0.076499718
       722.00003       286.55000       101650.64       8464.6777      -3.0057500       1.8037500     -0.13275000       338.78500      -2.0946193    -0.077895499
       725.00001       286.45000       101650.64       8424.4483      -1.6147500       1.5320000     -0.21100000       338.89600       1.3484373     0.056558855
       727.99999       286.45000       101671.64       8422.6937      -2.6297500       1.8975000      0.41025000       338.73000      -2.3213304    -0.080758972
       732.00001       286.35000       101650.64       8353.9838      -2.1372500       1.7580000      0.42575000       338.89500      -1.5766603    -0.061185496
       735.00000       286.45000       101650.64       8393.8901      -2.8530000       1.9947500     -0.10750000       338.75000      -1.6849498    -0.056145939
       738.00002       286.45000       101671.64       8392.1420      -1.9017500       2.1465000     -0.66800000       338.83800       1.1651521     0.034633303
       742.00000       286.65000       101650.64       8535.9950      -2.7537500       1.6927500     -0.35950000       338.82300       1.6281206     0.061070783
       745.00002       286.35000       101671.64       8382.5945     -0.73475000       1.3262500     -0.16550000       338.93200     -0.78679922    -0.024779691
